input,loop count,thread count,time averaged over 5 runs,custom barrier
8k.txt,500,14,9690.8,False
8k.txt,500,14,12600.2,True
8k.txt,500,16,11737.4,False
8k.txt,500,16,15291.8,True
8k.txt,500,18,11965.2,False
8k.txt,500,18,15516.4,True
8k.txt,500,20,13627.4,False
8k.txt,500,20,17300.0,True
8k.txt,500,22,12048.8,False
8k.txt,500,22,17766.6,True
8k.txt,500,24,12363.6,False
8k.txt,500,24,18207.2,True
8k.txt,500,26,12987.2,False
8k.txt,500,26,22061.6,True
8k.txt,500,28,13980.4,False
8k.txt,500,28,20770.8,True
8k.txt,500,30,20475.6,False
8k.txt,500,30,21829.6,True
8k.txt,500,32,15793.6,False
8k.txt,500,32,22489.2,True
8k.txt,1000,0,26080.4,False
8k.txt,1000,0,25958.0,True
8k.txt,1000,2,27353.0,False
8k.txt,1000,2,27623.6,True
8k.txt,1000,4,15255.6,False
8k.txt,1000,4,15546.0,True
8k.txt,1000,6,11339.4,False
8k.txt,1000,6,13668.0,True
8k.txt,1000,8,15939.6,False
8k.txt,1000,8,16995.8,True
8k.txt,1000,10,14576.2,False
8k.txt,1000,10,16043.4,True
8k.txt,1000,12,14800.4,False
8k.txt,1000,12,15595.0,True
8k.txt,1000,14,14882.0,False
8k.txt,1000,14,16854.2,True
8k.txt,1000,16,17335.6,False
8k.txt,1000,16,18641.4,True
8k.txt,1000,18,15221.6,False
8k.txt,1000,18,19161.6,True
8k.txt,1000,20,16444.4,False
8k.txt,1000,20,19894.2,True
8k.txt,1000,22,16708.2,False
8k.txt,1000,22,22057.4,True
8k.txt,1000,24,28775.8,False
8k.txt,1000,24,47685.6,True
8k.txt,1000,26,39816.4,False
8k.txt,1000,26,47993.2,True
8k.txt,1000,28,31753.8,False
8k.txt,1000,28,40962.4,True
8k.txt,1000,30,37623.0,False
8k.txt,1000,30,26366.4,True
8k.txt,1000,32,23952.0,False
8k.txt,1000,32,42781.8,True
8k.txt,5000,0,134906.2,False
8k.txt,5000,0,137213.6,True
8k.txt,5000,2,133726.6,False
8k.txt,5000,2,135077.0,True
8k.txt,5000,4,79418.0,False
8k.txt,5000,4,69002.2,True
8k.txt,5000,6,53273.2,False
8k.txt,5000,6,50055.4,True
8k.txt,5000,8,66885.0,False
8k.txt,5000,8,80247.2,True
8k.txt,5000,10,60859.8,False
8k.txt,5000,10,61984.6,True
8k.txt,5000,12,101849.0,False
8k.txt,5000,12,78340.2,True
8k.txt,5000,14,73567.8,False
8k.txt,5000,14,76788.6,True
8k.txt,5000,16,63877.8,False
8k.txt,5000,16,61378.0,True
8k.txt,5000,18,52879.8,False
8k.txt,5000,18,57593.8,True
8k.txt,5000,20,66882.2,False
8k.txt,5000,20,63203.6,True
8k.txt,5000,22,56175.6,False
8k.txt,5000,22,59075.2,True
8k.txt,5000,24,56585.4,False
8k.txt,5000,24,58347.8,True
8k.txt,5000,26,54933.0,False
8k.txt,5000,26,58946.6,True
8k.txt,5000,28,64669.2,False
8k.txt,5000,28,119471.6,True
8k.txt,5000,30,78010.4,False
8k.txt,5000,30,61274.4,True
8k.txt,5000,32,55697.8,False
8k.txt,5000,32,75851.2,True
8k.txt,10000,0,267534.6,False
8k.txt,10000,0,266481.4,True
8k.txt,10000,2,266904.2,False
8k.txt,10000,2,269095.8,True
8k.txt,10000,4,165126.0,False
8k.txt,10000,4,158479.6,True
8k.txt,10000,6,102013.2,False
8k.txt,10000,6,92724.0,True
8k.txt,10000,8,118550.6,False
8k.txt,10000,8,165044.6,True
8k.txt,10000,10,212535.4,False
8k.txt,10000,10,182032.0,True
8k.txt,10000,12,144980.8,False
8k.txt,10000,12,112270.6,True
8k.txt,10000,14,104677.6,False
8k.txt,10000,14,103875.6,True
8k.txt,10000,16,111111.6,False
8k.txt,10000,16,117915.2,True
8k.txt,10000,18,113057.6,False
8k.txt,10000,18,149023.4,True
8k.txt,10000,20,166521.2,False
8k.txt,10000,20,142149.0,True
8k.txt,10000,22,129874.6,False
8k.txt,10000,22,137726.2,True
8k.txt,10000,24,157050.4,False
8k.txt,10000,24,186435.4,True
8k.txt,10000,26,131162.0,False
8k.txt,10000,26,118558.2,True
8k.txt,10000,28,102618.2,False
8k.txt,10000,28,103828.6,True
8k.txt,10000,30,97102.0,False
8k.txt,10000,30,104077.2,True
8k.txt,10000,32,96404.8,False
8k.txt,10000,32,111501.0,True
8k.txt,50000,0,1311026.0,False
8k.txt,50000,0,1311570.4,True
8k.txt,50000,2,1331191.2,False
8k.txt,50000,2,1323101.0,True
8k.txt,50000,4,697617.0,False
8k.txt,50000,4,700956.8,True
8k.txt,50000,6,587932.6,False
8k.txt,50000,6,587218.2,True
8k.txt,50000,8,566275.8,False
8k.txt,50000,8,525714.2,True
8k.txt,50000,10,506045.8,False
8k.txt,50000,10,578893.4,True
8k.txt,50000,12,636405.6,False
8k.txt,50000,12,548569.6,True
8k.txt,50000,14,618479.0,False
8k.txt,50000,14,659450.2,True
8k.txt,50000,16,526324.6,False
8k.txt,50000,16,559299.8,True
8k.txt,50000,18,576333.8,False
8k.txt,50000,18,570920.4,True
8k.txt,50000,20,620373.0,False
8k.txt,50000,20,551782.8,True
8k.txt,50000,22,559131.8,False
8k.txt,50000,22,543970.6,True
8k.txt,50000,24,497144.2,False
8k.txt,50000,24,545531.4,True
8k.txt,50000,26,426745.4,False
8k.txt,50000,26,433873.6,True
8k.txt,50000,28,417011.2,False
8k.txt,50000,28,454735.4,True
8k.txt,50000,30,429924.0,False
8k.txt,50000,30,418178.4,True
8k.txt,50000,32,408700.2,False
8k.txt,50000,32,455767.2,True
8k.txt,100000,0,2627251.8,False
8k.txt,100000,0,2638545.6,True
8k.txt,100000,2,2645840.6,False
8k.txt,100000,2,2638157.2,True
8k.txt,100000,4,1337514.2,False
8k.txt,100000,4,1352661.6,True
8k.txt,100000,6,1057541.2,False
8k.txt,100000,6,999603.2,True
8k.txt,100000,8,1129843.0,False
8k.txt,100000,8,1114735.8,True
8k.txt,100000,10,1029383.4,False
8k.txt,100000,10,959233.4,True
8k.txt,100000,12,1019389.6,False
8k.txt,100000,12,914232.0,True
8k.txt,100000,14,836292.4,False
8k.txt,100000,14,841482.4,True
8k.txt,100000,16,857267.0,False
8k.txt,100000,16,854196.8,True
8k.txt,100000,18,882581.4,False
8k.txt,100000,18,893912.0,True
8k.txt,100000,20,910724.2,False
8k.txt,100000,20,922381.6,True
8k.txt,100000,22,986020.4,False
8k.txt,100000,22,835820.8,True
8k.txt,100000,24,806437.6,False
8k.txt,100000,24,823547.4,True
8k.txt,100000,26,884627.8,False
8k.txt,100000,26,897666.2,True
8k.txt,100000,28,804874.8,False
8k.txt,100000,28,896243.6,True
8k.txt,100000,30,1153032.4,False
8k.txt,100000,30,886583.4,True
8k.txt,100000,32,1027230.2,False
8k.txt,100000,32,906655.2,True
16k.txt,10,0,288.4,False
16k.txt,10,0,374.8,True
16k.txt,10,2,1124.2,False
16k.txt,10,2,1626.8,True
16k.txt,10,4,1970.0,False
16k.txt,10,4,2832.6,True
16k.txt,10,6,2647.0,False
16k.txt,10,6,4438.6,True
16k.txt,10,8,3461.6,False
16k.txt,10,8,6086.6,True
16k.txt,10,10,4385.0,False
16k.txt,10,10,7094.4,True
16k.txt,10,12,5230.2,False
16k.txt,10,12,9024.4,True
16k.txt,10,14,5912.8,False
16k.txt,10,14,10973.6,True
16k.txt,10,16,7599.8,False
16k.txt,10,16,12308.0,True
16k.txt,10,18,7973.6,False
16k.txt,10,18,14877.6,True
16k.txt,10,20,9283.6,False
16k.txt,10,20,15500.0,True
16k.txt,10,22,9783.4,False
16k.txt,10,22,17631.4,True
16k.txt,10,24,10324.0,False
16k.txt,10,24,18538.6,True
16k.txt,10,26,11368.4,False
16k.txt,10,26,20224.8,True
16k.txt,10,28,12320.4,False
16k.txt,10,28,22053.0,True
16k.txt,10,30,14537.8,False
16k.txt,10,30,22996.2,True
16k.txt,10,32,14335.0,False
16k.txt,10,32,23849.8,True
16k.txt,50,0,1881.8,False
16k.txt,50,0,1895.0,True
16k.txt,50,2,3122.0,False
16k.txt,50,2,3402.0,True
16k.txt,50,4,2892.2,False
16k.txt,50,4,3600.2,True
16k.txt,50,6,3806.0,False
16k.txt,50,6,4659.8,True
16k.txt,50,8,4280.2,False
16k.txt,50,8,7214.0,True
16k.txt,50,10,6991.0,False
16k.txt,50,10,16446.6,True
16k.txt,50,12,5584.0,False
16k.txt,50,12,8763.0,True
16k.txt,50,14,6774.0,False
16k.txt,50,14,10232.4,True
16k.txt,50,16,8163.8,False
16k.txt,50,16,11312.6,True
16k.txt,50,18,7786.8,False
16k.txt,50,18,13427.6,True
16k.txt,50,20,9686.2,False
16k.txt,50,20,17201.6,True
16k.txt,50,22,9264.8,False
16k.txt,50,22,17947.8,True
16k.txt,50,24,9920.4,False
16k.txt,50,24,18156.4,True
16k.txt,50,26,10918.8,False
16k.txt,50,26,19153.6,True
16k.txt,50,28,12259.4,False
16k.txt,50,28,27510.0,True
16k.txt,50,30,15572.4,False
16k.txt,50,30,23206.8,True
16k.txt,50,32,19568.0,False
16k.txt,50,32,27066.4,True
16k.txt,100,0,4835.4,False
16k.txt,100,0,4741.2,True
16k.txt,100,2,5620.0,False
16k.txt,100,2,6373.6,True
16k.txt,100,4,4241.0,False
16k.txt,100,4,4966.2,True
16k.txt,100,6,4353.0,False
16k.txt,100,6,5556.4,True
16k.txt,100,8,7941.2,False
16k.txt,100,8,7833.6,True
16k.txt,100,10,7184.6,False
16k.txt,100,10,9261.0,True
16k.txt,100,12,7162.2,False
16k.txt,100,12,9344.8,True
16k.txt,100,14,7231.4,False
16k.txt,100,14,14563.6,True
16k.txt,100,16,16757.2,False
16k.txt,100,16,12268.8,True
16k.txt,100,18,8420.6,False
16k.txt,100,18,13418.0,True
16k.txt,100,20,9726.2,False
16k.txt,100,20,14714.2,True
16k.txt,100,22,11295.8,False
16k.txt,100,22,16436.4,True
16k.txt,100,24,10673.0,False
16k.txt,100,24,18094.4,True
16k.txt,100,26,11045.4,False
16k.txt,100,26,23010.8,True
16k.txt,100,28,12102.2,False
16k.txt,100,28,31025.8,True
16k.txt,100,30,16647.0,False
16k.txt,100,30,22294.6,True
16k.txt,100,32,18277.2,False
16k.txt,100,32,25331.0,True
16k.txt,500,0,28071.0,False
16k.txt,500,0,26198.8,True
16k.txt,500,2,27891.4,False
16k.txt,500,2,28007.6,True
16k.txt,500,4,15594.4,False
16k.txt,500,4,18147.4,True
16k.txt,500,6,13836.6,False
16k.txt,500,6,17663.8,True
16k.txt,500,8,18837.8,False
16k.txt,500,8,29523.0,True
16k.txt,500,10,18547.4,False
16k.txt,500,10,26456.8,True
16k.txt,500,12,20409.0,False
16k.txt,500,12,22979.8,True
16k.txt,500,14,23782.2,False
16k.txt,500,14,23648.0,True
16k.txt,500,16,21164.8,False
16k.txt,500,16,19275.4,True
16k.txt,500,18,15687.2,False
16k.txt,500,18,20078.8,True
16k.txt,500,20,18239.4,False
16k.txt,500,20,20573.4,True
16k.txt,500,22,16667.6,False
16k.txt,500,22,22618.4,True
16k.txt,500,24,20111.4,False
16k.txt,500,24,25694.4,True
16k.txt,500,26,18830.8,False
16k.txt,500,26,24493.4,True
16k.txt,500,28,19312.8,False
16k.txt,500,28,26190.6,True
16k.txt,500,30,21323.8,False
16k.txt,500,30,28399.8,True
16k.txt,500,32,23307.0,False
16k.txt,500,32,29314.4,True
16k.txt,1000,0,51811.0,False
16k.txt,1000,0,52610.8,True
16k.txt,1000,2,53813.6,False
16k.txt,1000,2,53669.4,True
16k.txt,1000,4,28407.2,False
16k.txt,1000,4,28362.8,True
16k.txt,1000,6,20544.6,False
16k.txt,1000,6,22241.2,True
16k.txt,1000,8,28393.8,False
16k.txt,1000,8,29730.0,True
16k.txt,1000,10,24851.6,False
16k.txt,1000,10,27439.4,True
16k.txt,1000,12,24923.0,False
16k.txt,1000,12,25800.4,True
16k.txt,1000,14,24160.6,False
16k.txt,1000,14,30362.8,True
16k.txt,1000,16,29207.6,False
16k.txt,1000,16,29476.8,True
16k.txt,1000,18,26233.4,False
16k.txt,1000,18,29658.2,True
16k.txt,1000,20,25959.4,False
16k.txt,1000,20,29552.0,True
16k.txt,1000,22,26600.4,False
16k.txt,1000,22,35245.2,True
16k.txt,1000,24,32697.4,False
16k.txt,1000,24,43210.0,True
16k.txt,1000,26,47687.6,False
16k.txt,1000,26,42060.8,True
16k.txt,1000,28,31490.6,False
16k.txt,1000,28,41966.2,True
16k.txt,1000,30,33961.6,False
16k.txt,1000,30,39451.4,True
16k.txt,1000,32,39183.4,False
16k.txt,1000,32,49701.0,True
16k.txt,5000,0,269643.0,False
16k.txt,5000,0,265527.8,True
16k.txt,5000,2,271526.4,False
16k.txt,5000,2,267750.8,True
16k.txt,5000,4,145059.4,False
16k.txt,5000,4,134629.4,True
16k.txt,5000,6,92005.4,False
16k.txt,5000,6,105551.8,True
16k.txt,5000,8,113671.2,False
16k.txt,5000,8,113556.8,True
16k.txt,5000,10,99525.4,False
16k.txt,5000,10,106186.4,True
16k.txt,5000,12,92265.8,False
16k.txt,5000,12,101663.6,True
16k.txt,5000,14,100478.8,False
16k.txt,5000,14,98688.0,True
16k.txt,5000,16,110227.6,False
16k.txt,5000,16,114086.6,True
16k.txt,5000,18,100994.6,False
16k.txt,5000,18,100392.6,True
16k.txt,5000,20,90899.8,False
16k.txt,5000,20,100761.4,True
16k.txt,5000,22,96273.8,False
16k.txt,5000,22,101735.8,True
16k.txt,5000,24,93495.0,False
16k.txt,5000,24,104222.6,True
16k.txt,5000,26,98380.6,False
16k.txt,5000,26,101686.0,True
16k.txt,5000,28,94924.0,False
16k.txt,5000,28,102891.4,True
16k.txt,5000,30,107629.6,False
16k.txt,5000,30,107911.8,True
16k.txt,5000,32,110486.2,False
16k.txt,5000,32,156804.0,True
16k.txt,10000,0,526887.2,False
16k.txt,10000,0,529918.6,True
16k.txt,10000,2,528642.6,False
16k.txt,10000,2,526735.2,True
16k.txt,10000,4,268141.4,False
16k.txt,10000,4,266977.2,True
16k.txt,10000,6,190015.4,False
16k.txt,10000,6,188466.4,True
16k.txt,10000,8,218072.2,False
16k.txt,10000,8,211183.6,True
16k.txt,10000,10,187335.2,False
16k.txt,10000,10,190967.2,True
16k.txt,10000,12,173899.2,False
16k.txt,10000,12,182522.8,True
16k.txt,10000,14,190326.2,False
16k.txt,10000,14,178452.2,True
16k.txt,10000,16,177135.4,False
16k.txt,10000,16,241657.4,True
16k.txt,10000,18,190990.6,False
16k.txt,10000,18,182033.8,True
16k.txt,10000,20,190640.6,False
16k.txt,10000,20,189374.6,True
16k.txt,10000,22,182014.8,False
16k.txt,10000,22,185769.0,True
16k.txt,10000,24,182379.6,False
16k.txt,10000,24,188685.6,True
16k.txt,10000,26,231945.0,False
16k.txt,10000,26,195327.6,True
16k.txt,10000,28,212097.8,False
16k.txt,10000,28,224557.4,True
16k.txt,10000,30,175433.0,False
16k.txt,10000,30,198447.2,True
16k.txt,10000,32,183369.6,False
16k.txt,10000,32,192462.0,True
16k.txt,50000,0,2645350.2,False
16k.txt,50000,0,2661347.2,True
16k.txt,50000,2,2856438.0,False
16k.txt,50000,2,2671048.2,True
16k.txt,50000,4,1734600.0,False
16k.txt,50000,4,1840520.2,True
16k.txt,50000,6,1561192.0,False
16k.txt,50000,6,1633281.6,True
16k.txt,50000,8,1485039.4,False
16k.txt,50000,8,1632184.0,True
16k.txt,50000,10,1414969.0,False
16k.txt,50000,10,917310.2,True
16k.txt,50000,12,872485.8,False
16k.txt,50000,12,832629.4,True
16k.txt,50000,14,859016.4,False
16k.txt,50000,14,860133.8,True
16k.txt,50000,16,833326.2,False
16k.txt,50000,16,1029502.4,True
16k.txt,50000,18,1209565.2,False
16k.txt,50000,18,1051333.6,True
16k.txt,50000,20,1040609.8,False
16k.txt,50000,20,1178269.6,True
16k.txt,50000,22,1138126.2,False
16k.txt,50000,22,1021676.0,True
16k.txt,50000,24,836263.4,False
16k.txt,50000,24,869568.6,True
16k.txt,50000,26,797355.6,False
16k.txt,50000,26,818006.8,True
16k.txt,50000,28,866849.2,False
16k.txt,50000,28,815919.2,True
16k.txt,50000,30,804924.6,False
16k.txt,50000,30,961443.2,True
16k.txt,50000,32,960871.8,False
16k.txt,50000,32,1108458.4,True
16k.txt,100000,0,5249757.4,False
16k.txt,100000,0,5284320.2,True
16k.txt,100000,2,5315836.0,False
16k.txt,100000,2,5302206.0,True
16k.txt,100000,4,2706122.0,False
16k.txt,100000,4,2670507.6,True
16k.txt,100000,6,1897747.8,False
16k.txt,100000,6,1830363.2,True
16k.txt,100000,8,2055027.6,False
16k.txt,100000,8,1992934.0,True
16k.txt,100000,10,1873657.0,False
16k.txt,100000,10,1707642.0,True
16k.txt,100000,12,1995271.6,False
16k.txt,100000,12,2236660.2,True
16k.txt,100000,14,2415674.2,False
16k.txt,100000,14,2364264.4,True
16k.txt,100000,16,2085170.8,False
16k.txt,100000,16,2230445.2,True
16k.txt,100000,18,1753252.0,False
16k.txt,100000,18,1620758.2,True
16k.txt,100000,20,1598905.2,False
16k.txt,100000,20,1600943.8,True
16k.txt,100000,22,1588368.8,False
16k.txt,100000,22,1663240.2,True
16k.txt,100000,24,1731515.2,False
16k.txt,100000,24,1925849.8,True
16k.txt,100000,26,2023171.4,False
16k.txt,100000,26,2072542.6,True
16k.txt,100000,28,2078873.4,False
16k.txt,100000,28,2216902.8,True
16k.txt,100000,30,2140659.6,False
16k.txt,100000,30,1736507.2,True
16k.txt,100000,32,1630338.4,False
16k.txt,100000,32,1639760.4,True
